id,name,year,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,valence,popularity
0PhU6i6Kei6x0CH3jocvA3,Freedom,1985,0.42,0.591,302200,0.651,1.94e-06,0.129,-12.882,Mode.MAJOR,0.0424,0.824,62
1Pqv7l6vxjBxd5fx4bWchC,808,1999,0.00328,0.867,306693,0.42,3.18e-06,0.0887,-9.478,Mode.MAJOR,0.167,0.367,47
1b5Y0L4Hid6s8HDsNiiwS9,Deep Inside My Heart,1980,0.0172,0.634,209320,0.506,3.15e-06,0.0752,-15.088,Mode.MAJOR,0.0272,0.775,14
1bltfamMcxuxLvw6VzEYDC,More,1963,0.76,0.295,141333,0.478,0.0,0.304,-7.98,Mode.MINOR,0.0327,0.481,40
0lsRatBUs9HNIZAmoGABzk,Trampoline,2020,0.488,0.689,184060,0.412,0.00016,0.0659,-7.523,Mode.MINOR,0.0301,0.537,62
2Gah9qQMVdxCZJllU9HmnZ,Cherokee,1987,0.0246,0.585,252933,0.804,1.07e-06,0.179,-6.205,Mode.MINOR,0.044,0.673,50
0GFnsrK9ywSAh4xFUeabhp,Sugar Shack,1963,0.562,0.794,121061,0.805,1.1e-05,0.157,-7.59,Mode.MAJOR,0.0916,0.863,15
3Ui2jdyxbZQrZohfM0NOgG,Tattoo,2008,0.431,0.566,233467,0.766,0.0,0.101,-5.036,Mode.MAJOR,0.0399,0.547,61
2ZBNclC5wm4GtiWaeh0DMx,Single Ladies (Put a Ring on It),2008,0.0383,0.426,193213,0.584,0.0,0.188,-5.293,Mode.MAJOR,0.296,0.272,69
7k2mzloCQUPcUA0sYsDF6X,All Fall Down,1985,0.0323,0.845,212307,0.602,0.000148,0.0452,-9.781,Mode.MAJOR,0.0446,0.715,21
7ccI9cStQbQdystvc6TvxD,We Are The Champions - Remastered 2011,1977,0.378,0.268,179200,0.459,0.0,0.119,-6.948,Mode.MINOR,0.0346,0.172,67
6B2vTF4zhKdR4v4RDXkz3G,Shock The Monkey,1982,0.11,0.784,328440,0.662,0.00136,0.112,-8.539,Mode.MAJOR,0.0627,0.923,46
500Tkm3vJmVtdUwdCVxCTb,Run-Around,1996,0.0865,0.629,279800,0.867,0.0,0.126,-7.307,Mode.MAJOR,0.0603,0.876,65
5WRxN8I2Ub7i0cABMljTZs,Dear One,1962,0.38,0.368,183493,0.898,0.0,0.149,-10.871,Mode.MAJOR,0.0505,0.732,31
4vzwzP3O4ihgi4FdewHMsb,Lonely Street,1959,0.95,0.428,166493,0.111,0.0115,0.087,-16.501,Mode.MAJOR,0.0317,0.389,16
2Z8FsPTnN8s9Dtguvqspca,Susan,1968,0.162,0.283,175360,0.577,0.0,0.584,-12.864,Mode.MAJOR,0.0908,0.397,28
4eZF5WW8YnSPMpLWa2d80F,Only for Love,1985,0.149,0.739,236427,0.594,0.000529,0.0512,-14.543,Mode.MINOR,0.0416,0.96,31
3TCauNPqFiniaYHBvEVoHG,Beautiful,2003,0.578,0.456,238560,0.573,3.05e-06,0.114,-3.866,Mode.MINOR,0.0275,0.0992,72
1YnqUpgooPqfhJOcCxORtp,Time Is Time,1981,0.0661,0.358,220693,0.629,0.0,0.0812,-5.869,Mode.MAJOR,0.0306,0.652,30
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,2015,0.00258,0.891,267067,0.628,0.00019,0.0504,-7.863,Mode.MAJOR,0.0551,0.552,81
5VhOpe9A0GQyiVT6kLaXsF,I Could Be So Good To You,1967,0.135,0.451,174707,0.844,5.7e-05,0.097,-12.717,Mode.MAJOR,0.0453,0.808,7
1CeizRCGEYPWooEeVfmyFL,A Long Walk,2001,0.0617,0.713,280973,0.541,0.000137,0.112,-9.295,Mode.MINOR,0.248,0.28,58
6XgwPf0cqjySCMsOmQq4t6,I Do (Cherish You),1999,0.655,0.572,228067,0.433,0.0,0.213,-9.392,Mode.MAJOR,0.0373,0.343,64
3w56u6nrL0K1YYpinkfTeP,Where Evil Grows,1971,0.337,0.555,171000,0.656,7.81e-05,0.0961,-9.721,Mode.MINOR,0.0313,0.68,49
0xikWgPgYN9BEes0ieZ8Co,Heard It All Before,2001,0.0614,0.697,295827,0.925,0.0,0.095,-4.209,Mode.MINOR,0.216,0.678,59
2Cp5fKWX5eJ4TgU9IYFPxG,Got to Love Somebody,1980,0.142,0.739,413707,0.896,0.0,0.0614,-5.549,Mode.MAJOR,0.111,0.854,36
1M1dfIMTeh5b0UHqhNeCsA,Drummin' Up A Storm,1962,0.0277,0.73,140400,0.715,0.899,0.0401,-17.952,Mode.MAJOR,0.0374,0.547,17
4PhsKqMdgMEUSstTDAmMpg,Often,2015,0.222,0.572,249040,0.631,0.0,0.135,-9.836,Mode.MINOR,0.0476,0.0713,82
7axj2soLPxuhxJEYaUoYEg,C'est si bon (It's So Good) - Single Version,1961,0.727,0.58,134013,0.617,0.0,0.393,-8.706,Mode.MAJOR,0.0493,0.831,11
0BTGqPIW9acmhhUmENkq5r,If You Love Me,1995,0.225,0.687,304160,0.583,0.0,0.105,-10.224,Mode.MAJOR,0.0639,0.211,64
0eifvmNPHWaSh4IKNR4Xva,To Be With You - 2021 Remastered,1992,0.359,0.688,208080,0.284,0.0,0.127,-13.577,Mode.MAJOR,0.0574,0.482,71
3xhcXNUpnYuggzpu6g3Fuz,Faithful,1992,0.0323,0.615,265560,0.912,0.0,0.0966,-8.028,Mode.MINOR,0.0416,0.753,41
0sKfhhj6hYyJIXnTiZV9vf,The Sweetest Taboo,1986,0.128,0.752,277373,0.823,0.0098,0.303,-9.455,Mode.MINOR,0.0447,0.962,69
2PB9pDKwuJMXdaBuY4AXao,The Story Of My Love,1959,0.846,0.358,137133,0.335,7.76e-06,0.107,-11.234,Mode.MAJOR,0.0316,0.438,12
5f8KgDZ8aQKQii0U1qdRbC,Pimp Of The Year,1995,0.108,0.931,254093,0.513,0.000435,0.272,-4.655,Mode.MAJOR,0.263,0.3,54
01Q1QVzXToNlHRrytdtpR3,If I Had A Rocket Launcher,1985,0.217,0.663,297867,0.647,0.039,0.106,-12.237,Mode.MINOR,0.0277,0.601,28
3Kx6oHPQxtA5aJzcZeuE7r,Last Child,1976,0.126,0.633,206631,0.638,0.0,0.658,-7.321,Mode.MAJOR,0.0307,0.807,53
3TwtrR1yNLY1PMPsrGQpOp,Superman (It's Not Easy),2001,0.0733,0.382,221693,0.416,0.0,0.0719,-9.303,Mode.MAJOR,0.0302,0.125,70
1QFJpg154LuFMYfTryKadD,Call Me,1985,0.396,0.56,252973,0.864,7.39e-06,0.0386,-8.871,Mode.MAJOR,0.0365,0.925,54
1m6iMESg1AcDdKGmDChh6m,Winchester Cathedral (Originally Performed by the New Vaudeville Band) [Karaoke Version],1966,0.0657,0.789,140634,0.799,0.76,0.169,-9.134,Mode.MAJOR,0.044,0.799,0
42PgBU5zsMItWXs9Gd9MIP,I Apologize - Single Version,1995,0.488,0.581,256200,0.509,0.0,0.0703,-10.9,Mode.MAJOR,0.0528,0.363,46
3333YXdcyths5CB8v28dZj,Let's Wait Awhile,1987,0.823,0.592,277400,0.2,0.0,0.101,-16.392,Mode.MAJOR,0.0344,0.382,56
6g0Orsxv6glTJCt4cHsRsQ,Formation,2016,0.00532,0.896,206080,0.621,0.0,0.196,-6.857,Mode.MINOR,0.237,0.818,74
3Ypnlj9KYSif4Elk7EeHgt,Meeting in My Bedroom,1999,0.0329,0.716,306093,0.455,1.87e-06,0.0599,-7.148,Mode.MINOR,0.0282,0.226,56
2zItQNJrVrTioXTXWiI2ed,When Can I See You,1994,0.257,0.754,229600,0.472,2.09e-05,0.121,-11.787,Mode.MAJOR,0.0807,0.613,53
2yWtLaPCOUDyi7f1lOXCn5,Anywhere With You,2013,0.0418,0.475,209587,0.936,0.0,0.0873,-2.545,Mode.MAJOR,0.0413,0.598,58
4qQ6FxhT9gEmxpTpchP0Fw,An American Trilogy,1972,0.786,0.267,294493,0.127,0.0195,0.118,-14.183,Mode.MAJOR,0.0334,0.102,28
19udLuHd7CD8XxrOmUaXPn,Cleopatra's Theme,1998,0.137,0.705,249200,0.673,0.0,0.423,-8.347,Mode.MAJOR,0.0502,0.814,35
7bgtE0OW1SWdiBUCjCWKFR,Who's In The Strawberry Patch With Sally - Digitally Remastered 1998,1973,0.526,0.688,145707,0.76,0.0133,0.136,-8.715,Mode.MAJOR,0.0665,0.546,26
4Shs08HBaH4AfUMomP27zT,Soul City,1987,0.387,0.58,232200,0.561,0.0,0.0561,-13.091,Mode.MAJOR,0.0398,0.793,28
4TnV6aJGIDTNVLqBTyYFNB,Early In The Morning,1988,0.194,0.751,281693,0.624,0.000471,0.285,-13.094,Mode.MINOR,0.0339,0.964,21
3l9OCOG3Vt6c2lxeMyGSIY,One Last Cry,1993,0.909,0.356,295358,0.125,0.000316,0.131,-13.8,Mode.MAJOR,0.03,0.105,61
3ZAC5Rs6R7w1NyZ4vMIDXe,Wild One,1960,0.679,0.598,143347,0.714,2.99e-06,0.0539,-6.981,Mode.MAJOR,0.0443,0.853,25
23jNwwtRqBSujsMT41gODf,"Too Much, Too Little, Too Late (with Deniece Williams)",1978,0.464,0.501,176480,0.573,6.37e-06,0.0937,-9.078,Mode.MAJOR,0.0673,0.753,39
3nsJGZ5RV2ZHkbKvD771gU,Ooo Baby Baby,1965,0.81,0.185,164160,0.344,0.0,0.166,-9.378,Mode.MAJOR,0.0295,0.424,67
3wgNhWuV5gkcEkTgMBNcoA,Let's Make A Night To Remember,1996,0.205,0.469,378907,0.621,0.000776,0.135,-6.763,Mode.MAJOR,0.0253,0.395,52
4pNJhFtUGs7UQL61NiPP31,Shakedown Cruise,1979,0.162,0.648,252440,0.544,0.0,0.129,-15.189,Mode.MAJOR,0.0301,0.808,26
3gkijt6bxk8ts6S2RCEu4n,Electrical Storm - William Orbit Mix,2002,0.166,0.229,277467,0.5,0.000248,0.454,-6.769,Mode.MAJOR,0.0312,0.185,45
08dQeajoHnOU5tNJyXTmAS,Maybelline,1964,0.649,0.608,138027,0.493,1.13e-06,0.806,-12.583,Mode.MAJOR,0.0481,0.864,25
7jHOi7ls5RjJaOtmMSxY8w,Take My Heart (You Can Have It If You Want It),1981,0.216,0.927,246427,0.379,8.3e-06,0.0432,-15.887,Mode.MAJOR,0.136,0.947,53
3m8CQnnfJJp4eQMWWl3zay,Drank in My Cup,2012,0.0114,0.451,232160,0.632,0.0,0.198,-7.98,Mode.MINOR,0.297,0.234,65
73SpzrcaHk0RQPFP73vqVR,No Time To Die,2020,0.917,0.38,242265,0.219,0.0104,0.0827,-13.273,Mode.MINOR,0.0358,0.0517,77
5c8zraa52a8VvBqdmfEHsu,This Time I'm Gone For Good - Single Version,1974,0.371,0.34,213200,0.263,0.0223,0.118,-17.392,Mode.MINOR,0.0325,0.615,29
2SFq0UIiBWkBgky0fkrHP0,What Have You Done For Me Lately,1986,0.0157,0.846,299493,0.396,0.0116,0.0656,-12.408,Mode.MAJOR,0.0677,0.841,49
2XWmbwp9FBAaFcSE9BLQzc,Help Me Make It Through The Night,1971,0.605,0.559,155533,0.35,0.000443,0.102,-12.01,Mode.MAJOR,0.0245,0.413,49
2mwiLZNriYnykYQrIe5uK0,Another Cup Of Coffee,1964,0.773,0.57,173360,0.511,0.0787,0.336,-12.578,Mode.MAJOR,0.0404,0.909,4
05wbsMDvcaD56O4SnESOaJ,How To Deal,2005,0.0584,0.749,230507,0.495,0.0,0.201,-8.456,Mode.MAJOR,0.0332,0.645,47
5QW1EprEeYRlalLAAlo0d6,She's Strange,1984,0.136,0.816,431667,0.593,0.0358,0.0631,-11.751,Mode.MAJOR,0.0867,0.883,39
3KIkeBAeZrW2u6douK9V3c,Church,1979,0.267,0.648,184533,0.453,3.11e-06,0.0921,-11.246,Mode.MINOR,0.0313,0.465,7
0n2pjCIMKwHSXoYfEbYMfX,You Are The Sunshine Of My Life,1973,0.823,0.519,178200,0.46,5.97e-05,0.243,-14.53,Mode.MAJOR,0.0688,0.675,72
0sKlV58cODrjxGFOyf9IXY,The Way You Make Me Feel - 2012 Remaster,1987,0.0544,0.877,298120,0.854,5.5e-05,0.144,-4.523,Mode.MAJOR,0.147,0.54,73
70wRitifPn1bC1FGjOrFwN,(It Looks Like) I'll Never Fall In Love Again,1969,0.736,0.321,257440,0.331,1.58e-06,0.0854,-13.081,Mode.MAJOR,0.0293,0.313,56
3UGIZ8qcrMTwzLbx6Kttqt,Boyfriend,2012,0.0358,0.717,171333,0.55,0.00196,0.126,-6.019,Mode.MINOR,0.0521,0.332,79
7lXbmBVZsyhxsxBzodG1w3,Looking for You,2006,0.0138,0.81,246560,0.72,0.0,0.221,-4.793,Mode.MAJOR,0.0503,0.805,54
7ueP5u2qkdZbIPN2YA6LR0,Sail,2013,0.441,0.826,259093,0.436,0.615,0.0964,-9.583,Mode.MAJOR,0.0558,0.272,76
0jSIovJtKxEXH6vI4oRx7I,Mr. Mom,2005,0.0576,0.505,208693,0.842,0.0,0.111,-3.316,Mode.MAJOR,0.0475,0.671,60
1hdrdqP1bcqgaeydimOOkx,Hummingbird,1970,0.533,0.531,280547,0.593,4.78e-05,0.0446,-9.2,Mode.MINOR,0.0382,0.647,40
1TBIHWmr1r34J2s0eSfA7U,All or Nothing,2001,0.205,0.644,281427,0.473,0.0,0.183,-5.201,Mode.MAJOR,0.0282,0.252,51
6KCa9qGpQ8eCjjFDFwF1r6,Everybody,2008,0.0423,0.417,237173,0.488,0.0,0.0959,-7.029,Mode.MAJOR,0.0292,0.206,34
0709StHzSeXpdj2zmqF2o2,Tempo,2018,0.192,0.769,218744,0.482,0.0,0.0903,-7.205,Mode.MAJOR,0.0502,0.487,56
4H8GzWnJoxHlTnf12sc86K,When The Boy In Your Arms (Is The Boy In Your Heart),1961,0.957,0.324,166547,0.15,0.000141,0.171,-13.977,Mode.MAJOR,0.0318,0.175,26
0CofintZCm8MhxiOMrauiT,Get Gone,2000,0.435,0.702,275173,0.52,0.0,0.299,-8.581,Mode.MAJOR,0.0725,0.467,42
0No5Hr1LxZjJHGsQSTy2bm,I Can't Dance - 2007 Remaster,1992,0.468,0.914,239613,0.531,7.12e-06,0.0392,-9.816,Mode.MAJOR,0.0503,0.914,65
45Szkclj1lt4ubm7RFK68t,Runaway,1961,0.153,0.594,137307,0.533,1.49e-05,0.172,-7.993,Mode.MINOR,0.0438,0.729,65
4Y8q64VnhD0vFYy9g2WFpi,It Feels So Good,2000,0.0117,0.634,240867,0.677,0.00103,0.126,-7.278,Mode.MINOR,0.0304,0.558,67
35keiknicSk7ZiEl1Wa4Hg,"Just the Way It Is, Baby",1991,0.329,0.794,243893,0.613,2.67e-06,0.0764,-8.711,Mode.MAJOR,0.0295,0.823,51
0bF8vEqQyvTfAMWkbP7MnY,She's More,2000,0.0754,0.679,199733,0.528,0.0,0.12,-7.901,Mode.MAJOR,0.0267,0.274,42
21ZVvnP0MY0EbrOovH0tUp,Kissin' Time,1959,0.183,0.64,132373,0.92,8.07e-06,0.283,-5.51,Mode.MINOR,0.0682,0.93,19
3GpbwCm3YxiWDvy29Uo3vP,Right Round,2009,0.009,0.72,204640,0.672,0.0,0.232,-6.852,Mode.MAJOR,0.0551,0.705,82
23TxRN09aR1RB0G0tFoT0b,Better Man,2016,0.112,0.514,263120,0.836,0.0,0.0878,-3.663,Mode.MAJOR,0.0381,0.501,64
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,1977,0.0644,0.828,257800,0.492,0.00428,0.128,-9.744,Mode.MAJOR,0.0276,0.789,87
2S3flt2KfOpG7JNmtteAAZ,Words,1982,0.036,0.751,267867,0.552,3.17e-06,0.0761,-13.447,Mode.MAJOR,0.0384,0.695,46
5KNbCF0FpIWuPE8x6bhGgw,You're In Love,1991,0.319,0.688,291867,0.679,0.000301,0.29,-11.05,Mode.MINOR,0.0259,0.536,50
2xckVMo7e4bJdfR8ynX01i,I Don't See Me in Your Eyes Anymore,1974,0.928,0.325,133280,0.252,2.87e-05,0.315,-12.332,Mode.MAJOR,0.0281,0.42,23
3h681qZSmhBOciAXLl1nsA,She's A Fool,1963,0.822,0.541,127000,0.346,0.0,0.311,-12.348,Mode.MAJOR,0.0308,0.617,41
3hPljMlsrP2S4j2WQdhZo0,Why Can't I Have You,1985,0.358,0.586,245507,0.503,1.41e-05,0.0426,-10.001,Mode.MINOR,0.0322,0.895,38
5NNGO1dOEpwDdkbTfw0ErB,Legend of a Cowgirl,1997,0.0171,0.745,227667,0.608,0.0,0.081,-5.525,Mode.MAJOR,0.0373,0.541,31
1TdmzgmdjrKQjJWk4jTGlO,Laugh at Me - Single Version,1965,0.145,0.547,179800,0.703,0.0,0.158,-7.606,Mode.MAJOR,0.0323,0.641,18
2jH0hsKtB5SayYxPoqKric,I Cried,1971,0.781,0.692,161600,0.137,0.00787,0.201,-15.249,Mode.MINOR,0.0396,0.518,3
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,1978,0.367,0.475,206267,0.322,0.00056,0.11,-10.687,Mode.MAJOR,0.0283,0.387,80
4lhajjgcICdfhRkvWj9Tud,Here Comes Goodbye - AC Mix,2009,0.324,0.458,245373,0.585,0.0,0.231,-5.574,Mode.MAJOR,0.0342,0.196,49
1PehfITh0TTRx3LkDdV4h3,Fame - 2016 Remaster,1975,0.454,0.786,261373,0.555,0.0173,0.0826,-10.276,Mode.MAJOR,0.0471,0.673,62
7qiZfU4dY1lWllzX7mPBI3,Shape of You,2017,0.581,0.825,233713,0.652,0.0,0.0931,-3.183,Mode.MINOR,0.0802,0.931,88
6tsojOQ5wHaIjKqIryLZK6,All My Life,2002,0.000218,0.577,263440,0.604,0.000579,0.477,-5.703,Mode.MAJOR,0.0495,0.637,75
19QT1L9qUNKHYNbYqawaX8,Beautiful Mess,2002,0.529,0.475,228000,0.663,0.0,0.0928,-7.415,Mode.MAJOR,0.0359,0.475,56
1puwYWRSG7g0d8ChPmOV6t,Ain't That Loving You Baby,1964,0.643,0.584,143013,0.761,0.000776,0.079,-10.087,Mode.MAJOR,0.0414,0.913,33
28SF0lKRqso9SSTDpbv991,Foe Life,1995,0.0816,0.917,253800,0.665,0.0,0.196,-6.053,Mode.MAJOR,0.0924,0.808,53
4PJXT82AZtlDW4Q71b43oz,Whatever She's Got,2014,0.217,0.527,236800,0.723,0.0,0.037,-6.134,Mode.MAJOR,0.0411,0.888,62
3mJ6pNcFM2CkykCYSREdKT,When I Think Of You,1986,0.084,0.759,235493,0.639,0.0331,0.0518,-11.386,Mode.MAJOR,0.0425,0.706,57
4sWGHlZGM1XA7TyWdtBAbA,Moon Relate,2020,0.18,0.867,181826,0.768,0.0,0.254,-3.73,Mode.MAJOR,0.0791,0.34,54
3Rm787pfQBmS4PTwhI7EUR,Wake up In the Sky,2018,0.00381,0.799,203161,0.579,0.0,0.367,-5.144,Mode.MINOR,0.0487,0.363,0
40zp4lswjHlH7t2eByjg7z,When the Lights Go Out - Radio Edit,1998,0.0636,0.854,249600,0.827,0.0,0.123,-6.424,Mode.MAJOR,0.0335,0.961,49
4dNpydvVwKCwDVnS7VDKkA,Mountain of Love,1960,0.794,0.409,141080,0.589,3.94e-05,0.331,-8.156,Mode.MAJOR,0.0408,0.827,16
475HKqM4Fk9wHZ0NF8DNBo,I'll Always Have Faith In You,1967,0.767,0.471,175693,0.129,0.0,0.147,-19.179,Mode.MAJOR,0.0321,0.285,5
3CcvahnsiArpTHYQEWV2Au,Bring Em Out,2004,0.0298,0.759,216707,0.891,0.0,0.141,-2.983,Mode.MAJOR,0.257,0.587,67
5thts3213xwSroRd11fv5A,People Everyday - Metamorphosis Mix,1993,0.0074,0.844,296333,0.609,0.0,0.563,-10.675,Mode.MAJOR,0.217,0.725,58
42a9qB47LahbOvwO9bEB6n,You've Got to Crawl (Before You Walk),1971,0.207,0.624,173227,0.796,0.0,0.102,-8.212,Mode.MAJOR,0.0378,0.933,5
00Jk0pSoXt92IT9yYNaFqt,See The Lights - 2002 Digital Remaster,1991,0.0218,0.569,261875,0.559,0.241,0.215,-8.459,Mode.MAJOR,0.0283,0.201,48
3sHH7lklbfpcraDDvYnjo7,Bat Country,2006,0.000248,0.541,311813,0.968,8.28e-06,0.423,-4.129,Mode.MAJOR,0.0396,0.505,73
4QBAiXG5GqENph08jFmVmt,See the Funny Little Clown,1964,0.303,0.69,155643,0.313,0.0148,0.0912,-11.783,Mode.MAJOR,0.0337,0.591,24
3adnLFXKO5rC1lhUNSeg3N,White Flag,2004,0.306,0.509,240600,0.538,5.03e-06,0.091,-6.835,Mode.MAJOR,0.0379,0.284,60
5EdlwzcgIAYs2HGvOnczPN,I Just Want To Be Your Everything,1977,0.167,0.651,225667,0.648,1.7e-05,0.192,-7.44,Mode.MAJOR,0.0346,0.868,63
55BzdHoOUEzvFT7zgujFmH,Just a Closer Walk with Thee,1960,0.89,0.484,196227,0.169,1.15e-06,0.146,-17.438,Mode.MAJOR,0.0303,0.354,8
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,2021,0.524,0.449,198371,0.465,1.02e-06,0.303,-8.964,Mode.MAJOR,0.0791,0.543,81
6mJQe0vTIojlxwyMwwy6YR,Think I'm In Love,1982,0.0104,0.486,188533,0.83,0.000475,0.0635,-10.815,Mode.MAJOR,0.037,0.652,57
6ez4yXpLini3DSbaLR10qZ,This Time I Know It's for Real,1989,0.0154,0.614,218933,0.878,0.00637,0.0486,-10.016,Mode.MINOR,0.034,0.865,57
0rHiGIRASJq8snJGFJMpnI,Kiss and Say Goodbye,1976,0.555,0.645,266733,0.42,0.0,0.125,-10.09,Mode.MAJOR,0.0624,0.583,63
3xgT3xIlFGqZjYW9QlhJWp,Dancing With A Stranger (with Normani),2019,0.447,0.741,171030,0.52,1.97e-06,0.222,-7.513,Mode.MAJOR,0.0656,0.347,79
3gsR6howXi3YynMxLEZU63,A Letter to an Angel,1958,0.858,0.346,174413,0.268,5.63e-06,0.202,-12.122,Mode.MAJOR,0.0324,0.43,32
6g4vHtdGqD5eEgpf7nKISk,Don't Ask Me Why,1980,0.138,0.691,177360,0.726,0.0,0.11,-7.353,Mode.MAJOR,0.0543,0.868,60
5zmaypMaWb21FUGBxbw8hT,Black Balloon,1999,0.057,0.339,249533,0.625,0.000102,0.229,-8.57,Mode.MAJOR,0.028,0.334,63
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,1982,0.0436,0.631,213067,0.932,0.137,0.0918,-4.142,Mode.MAJOR,0.0354,0.971,82
3Uvx1TO0Kg5HgGPk58lHXv,How's It Going to Be,1998,0.00327,0.561,253413,0.593,0.00144,0.0967,-9.362,Mode.MAJOR,0.0264,0.574,67
120lRF2n0FsXZqCdSf6RG6,Light the Sky on Fire,1979,0.0619,0.351,307667,0.81,0.000104,0.0901,-9.735,Mode.MAJOR,0.137,0.573,23
2E43WFS4rRc09za2r2GmZl,My Songs Know What You Did In The Dark (Light Em Up),2013,0.0271,0.558,186827,0.924,3.32e-06,0.537,-4.341,Mode.MINOR,0.064,0.567,79
7xZa00kpFR3r7UqeczbVPE,Tonight,2009,0.000528,0.464,209707,0.954,3.18e-05,0.313,-4.536,Mode.MAJOR,0.083,0.758,53
54b8qPFqYqIndfdxiLApea,Alone,1987,0.638,0.418,218733,0.452,0.00026,0.0959,-13.099,Mode.MAJOR,0.0356,0.168,77
6xkryXuiZU360Lngd4sx13,Fantasy,1995,0.139,0.669,243493,0.727,0.0,0.123,-7.588,Mode.MAJOR,0.0353,0.807,79
3D0fUBloGwPcLGLyheGWXu,Dance with Me,1975,0.551,0.565,180480,0.392,0.000106,0.247,-10.083,Mode.MAJOR,0.0268,0.493,63
7hgKUouo8hen9W1R25MXwU,Moon Over Naples (Spanish Eyes),1965,0.67,0.271,156400,0.385,0.946,0.287,-9.133,Mode.MAJOR,0.0337,0.354,32
1pDuY4309XvcaYrTWKY0ka,Broken Hearted - Single Version / Mono,1961,0.745,0.362,177947,0.653,0.0,0.104,-5.929,Mode.MAJOR,0.0358,0.658,3
2zMJN9JvDlvGP4jB03l1Bz,Hot Stuff,1979,0.00559,0.823,314760,0.743,0.0306,0.0707,-13.98,Mode.MAJOR,0.0316,0.966,70
5QiTs0egWAq0k2O8HWKoEP,You Know That I Love You,2002,0.136,0.767,260067,0.493,0.000269,0.0603,-5.346,Mode.MAJOR,0.0425,0.811,50
3TcoHf7nvC8RaDVdfIFjFR,I Could Not Ask for More,2001,0.0234,0.584,287733,0.509,0.00017,0.0808,-10.338,Mode.MAJOR,0.0279,0.387,48
1QR3Wcba5NBidmxEE8DW3w,I'm Gonna Love You Just A Little More Baby,1973,0.0111,0.606,431507,0.486,0.00145,0.0757,-13.553,Mode.MINOR,0.041,0.809,58
5x9s06beVdFFyPNcaImH18,Flashback - Mono/Digitally Remastered 1997,1974,0.164,0.607,219040,0.558,0.000233,0.0912,-11.009,Mode.MINOR,0.0431,0.911,12
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,1999,0.257,0.689,213307,0.694,0.0,0.148,-5.83,Mode.MINOR,0.027,0.482,84
6m59VvDUi0UQsB2eZ9wVbH,Poison,1990,0.00195,0.84,261853,0.56,0.00417,0.633,-10.53,Mode.MINOR,0.21,0.775,74
4MR9iW77LJoPPDjwAYbIZZ,"You Know My Name - From ""Casino Royale"" Soundtrack",2006,0.0197,0.368,240227,0.864,0.0,0.234,-3.335,Mode.MINOR,0.0393,0.374,51
67vYdAAM3oGsEImCRfbtsF,Times Like These,2003,1.4e-05,0.376,265560,0.908,1.4e-05,0.241,-3.793,Mode.MINOR,0.0879,0.266,71
50vyUOJM5ncJ6Y5YWZzXvX,Goodbye,1986,0.112,0.477,259373,0.496,0.00222,0.29,-13.522,Mode.MAJOR,0.0262,0.643,46
79s3pSe1u6ggQBEwVPm58Z,Tossin' And Turnin',1961,0.225,0.569,159640,0.722,0.0,0.108,-8.914,Mode.MAJOR,0.0393,0.965,38
35wVRTJlUu2kDkqXFegOKt,You Might Think,1984,0.109,0.728,184717,0.855,0.000576,0.113,-6.031,Mode.MAJOR,0.0333,0.971,67
2PWQbNVjTfZMk9KwY8cpxy,Lovesick Blues,1963,0.773,0.61,137093,0.64,0.0,0.168,-9.388,Mode.MAJOR,0.255,0.831,20
1G8jae4jD8mwkXdodqHsBM,Name,1996,0.0691,0.464,270000,0.701,0.00182,0.0766,-5.943,Mode.MAJOR,0.0341,0.407,68
7HKxTNVlkHsfMLhigmhC0I,Call Me,1980,0.000646,0.554,212227,0.833,0.0025,0.0737,-6.667,Mode.MINOR,0.0347,0.773,72
1Jmqubf9kGkWeYQXQKImL5,People Are Strange,1967,0.685,0.699,130173,0.467,0.0,0.315,-8.578,Mode.MINOR,0.0375,0.764,78
21m543vxwOjEI0ZaxBxptB,I'll Try Something New,1962,0.64,0.436,158347,0.526,0.0,0.124,-8.643,Mode.MINOR,0.0306,0.815,40
6eN1f9KNmiWEhpE2RhQqB5,Paradise City,1989,0.0192,0.268,405600,0.98,0.00709,0.182,-5.958,Mode.MAJOR,0.103,0.395,82
1XunTmhOcj3xwh4b8P3isX,It's Now or Never,1960,0.642,0.643,194600,0.491,0.00972,0.286,-9.312,Mode.MAJOR,0.0344,0.753,56
0QBZTXAeOK6YEWJt8AgheA,I Turned You On,1969,0.335,0.516,157373,0.634,0.0,0.104,-9.598,Mode.MAJOR,0.076,0.838,19
3JpaL6FMH9kjVWMA1mTmRl,Union of the Snake - 2010 Remaster,1983,0.138,0.617,259933,0.86,9.32e-06,0.653,-4.548,Mode.MINOR,0.0896,0.739,52
0Z9FRM5zukGVagh8TVSdrI,"My, My, My",1990,0.093,0.58,321907,0.596,0.0,0.109,-10.31,Mode.MAJOR,0.0626,0.653,57
